id_transaccion,id_cliente,fecha_compra,producto,categoria_producto,precio_unitario,cantidad,importe_total,metodo_pago,coste_envio,coste_fabricacion
910,1234,2024-09-25,Ratón Logitech MX Master 3,Accesorios,271.38,2,542.76,bizum,4.86,59.35
911,2420,2024-05-15,Samsung Galaxy Watch 6,Relojes inteligentes,518.39,1,518.39,bizum,10.26,223.23
912,4588,2023-12-13,Samsung Galaxy S23,Móviles,1207.89,1,1207.89,bizum,6.94,811.06
913,2319,2024-07-02,Fitbit Versa 4,Relojes inteligentes,504.12,2,1008.24,paypal,8.54,222.27
914,463,2024-10-20,MacBook Air M2,Portátiles,1346.53,4,5386.12,transferencia,12.49,906.68
915,1829,2024-10-12,Google Pixel 8,Móviles,1465.18,4,5860.72,transferencia,8.32,945.36
916,1961,2023-12-18,Xiaomi 13,Móviles,1154.02,3,3462.06,bizum,12.26,709.57
917,384,2023-05-26,Cargador inalámbrico Belkin,Accesorios,236.52,2,473.04,bizum,5.23,84.8
918,806,2023-12-27,Samsung Galaxy Watch 6,Relojes inteligentes,414.48,2,828.96,tarjeta,7.45,198.41
919,2504,2024-10-13,HP Spectre x360,Portátiles,1385.72,1,1385.72,paypal,18.6,1080.29
920,1275,2024-11-18,Huawei Watch GT 4,Relojes inteligentes,369.91,2,739.82,paypal,9.05,171.11
921,437,2024-06-18,HP Spectre x360,Portátiles,1587.06,2,3174.12,tarjeta,13.58,1117.03
922,1077,2023-01-15,OnePlus 11,Móviles,1318.37,4,5273.48,tarjeta,10.32,784.21
923,4772,2023-11-02,Huawei Watch GT 4,Relojes inteligentes,277.6,1,277.6,paypal,8.57,140.47
924,4591,2023-09-03,Apple Watch Series 9,Relojes inteligentes,176.04,1,176.04,tarjeta,7.03,95.98
925,3120,2023-09-24,HP Spectre x360,Portátiles,1635.01,1,1635.01,paypal,9.37,1219.56
926,3593,2023-07-14,Google Pixel 8,Móviles,444.08,2,888.16,tarjeta,14.85,310.34
927,26,2023-02-19,iPhone 15,Móviles,525.48,1,525.48,tarjeta,6.46,346.92
928,4204,2023-01-14,Fitbit Versa 4,Relojes inteligentes,503.3,3,1509.9,tarjeta,8.49,238.57
929,1061,2023-07-03,Google Pixel 8,Móviles,986.44,1,986.44,bizum,16.19,574.21
930,4629,2024-09-09,iPhone 15,Móviles,514.51,2,1029.02,paypal,14.81,344.44
931,3509,2023-09-23,Cargador inalámbrico Belkin,Accesorios,31.39,1,31.39,paypal,9.19,11.94
932,3083,2023-09-14,Cargador inalámbrico Belkin,Accesorios,150.48,1,150.48,transferencia,6.23,35.53
933,2802,2023-04-01,Teclado Keychron K6,Accesorios,225.61,4,902.44,paypal,9.11,68.18
934,2698,2024-04-17,Google Pixel 8,Móviles,951.97,2,1903.94,bizum,7.69,618.04
935,2398,2024-04-17,Samsung Galaxy Watch 6,Relojes inteligentes,684.87,4,2739.48,paypal,6.62,297.36
936,4548,2024-12-03,HP Spectre x360,Portátiles,1821.63,2,3643.26,paypal,10.06,1400.42
937,3362,2024-09-14,Auriculares Sony WH-1000XM5,Accesorios,121.0,1,121.0,paypal,5.32,38.92
938,2113,2023-12-11,Powerbank Anker 20000 mAh,Accesorios,154.15,2,308.3,tarjeta,3.24,50.78
939,4706,2024-10-23,Dell XPS 13,Portátiles,1038.48,2,2076.96,transferencia,23.79,764.99
940,699,2023-12-17,Garmin Forerunner 255,Relojes inteligentes,381.04,1,381.04,transferencia,6.46,209.24
941,1892,2024-09-12,Fitbit Versa 4,Relojes inteligentes,456.76,2,913.52,tarjeta,9.83,250.3
942,2328,2024-07-24,Samsung Galaxy S23,Móviles,1284.75,3,3854.25,bizum,11.5,755.41
943,4279,2024-11-11,Lenovo ThinkPad X1 Carbon,Portátiles,1903.27,1,1903.27,tarjeta,10.52,1262.22
944,525,2024-09-02,Dell XPS 13,Portátiles,1256.58,1,1256.58,bizum,9.62,978.08
945,4132,2023-11-09,Lenovo ThinkPad X1 Carbon,Portátiles,1915.32,4,7661.28,transferencia,6.16,1521.46
946,467,2024-04-05,OnePlus 11,Móviles,317.24,1,317.24,bizum,10.14,163.85
947,294,2024-03-19,Lenovo ThinkPad X1 Carbon,Portátiles,1063.6,1,1063.6,paypal,23.09,848.56
948,1542,2024-02-20,Xiaomi 13,Móviles,691.92,2,1383.84,bizum,14.29,472.81
949,3752,2023-11-22,Fitbit Versa 4,Relojes inteligentes,693.24,1,693.24,transferencia,5.69,313.94
950,4888,2024-11-07,Xiaomi 13,Móviles,628.86,1,628.86,tarjeta,9.19,427.11
951,2317,2024-08-01,Asus ZenBook 14,Portátiles,1679.47,4,6717.88,bizum,25.16,1317.23
952,2307,2024-02-01,Lenovo ThinkPad X1 Carbon,Portátiles,2064.64,1,2064.64,transferencia,10.85,1577.98
953,3509,2024-12-03,iPhone 15,Móviles,1492.44,1,1492.44,tarjeta,6.96,872.42
954,2930,2023-11-07,Lenovo ThinkPad X1 Carbon,Portátiles,887.49,1,887.49,transferencia,11.27,663.53
955,3121,2024-11-10,Powerbank Anker 20000 mAh,Accesorios,130.95,1,130.95,tarjeta,5.61,34.72
956,1945,2024-12-10,MacBook Air M2,Portátiles,2198.91,1,2198.91,paypal,18.38,1547.26
957,632,2024-02-21,OnePlus 11,Móviles,367.47,1,367.47,transferencia,6.03,255.53
958,3812,2023-09-08,HP Spectre x360,Portátiles,1454.55,2,2909.1,tarjeta,21.11,1106.73
959,460,2023-03-16,Asus ZenBook 14,Portátiles,1025.24,4,4100.96,tarjeta,20.34,693.06
960,3013,2023-12-18,Ratón Logitech MX Master 3,Accesorios,212.45,4,849.8,tarjeta,4.61,83.89
961,2480,2023-06-22,Powerbank Anker 20000 mAh,Accesorios,261.19,1,261.19,bizum,7.1,83.29
962,2461,2024-12-27,Ratón Logitech MX Master 3,Accesorios,137.74,2,275.48,tarjeta,3.5,47.71
963,524,2024-12-11,Ratón Logitech MX Master 3,Accesorios,26.0,4,104.0,tarjeta,6.45,9.45
964,4282,2023-08-04,HP Spectre x360,Portátiles,2044.9,2,4089.8,tarjeta,27.26,1538.18
965,2245,2024-08-06,Dell XPS 13,Portátiles,875.46,1,875.46,transferencia,26.94,685.29
966,2399,2024-04-18,MacBook Air M2,Portátiles,2011.47,2,4022.94,transferencia,16.04,1551.8
967,4890,2024-09-04,HP Spectre x360,Portátiles,1609.28,1,1609.28,tarjeta,23.43,1285.26
968,2068,2024-01-15,iPhone 15,Móviles,654.04,3,1962.12,bizum,14.25,341.28
969,3471,2024-08-07,Xiaomi 13,Móviles,305.52,3,916.56,transferencia,10.05,179.49
970,3703,2024-12-05,Dell XPS 13,Portátiles,1565.53,2,3131.06,tarjeta,21.92,1080.16
971,894,2024-12-12,Lenovo ThinkPad X1 Carbon,Portátiles,1102.79,1,1102.79,paypal,12.45,750.54
972,4311,2023-05-22,Garmin Forerunner 255,Relojes inteligentes,590.53,3,1771.59,bizum,9.68,350.38
973,3323,2024-05-05,Apple Watch Series 9,Relojes inteligentes,296.47,1,296.47,paypal,11.85,145.46
974,3801,2024-04-06,Huawei Watch GT 4,Relojes inteligentes,636.84,1,636.84,bizum,8.63,266.96
975,1839,2023-05-18,Garmin Forerunner 255,Relojes inteligentes,198.17,4,792.68,transferencia,9.43,118.89
976,165,2023-08-26,Dell XPS 13,Portátiles,1378.02,3,4134.06,tarjeta,15.37,977.24
977,2560,2024-03-04,Garmin Forerunner 255,Relojes inteligentes,447.58,1,447.58,tarjeta,6.93,256.85
978,3283,2024-06-05,Apple Watch Series 9,Relojes inteligentes,493.76,2,987.52,bizum,5.14,218.64
979,3678,2023-05-23,Samsung Galaxy S23,Móviles,1182.99,2,2365.98,tarjeta,7.85,700.59
980,4876,2024-11-13,Auriculares Sony WH-1000XM5,Accesorios,139.66,3,418.98,tarjeta,2.7,46.92
981,4067,2024-09-03,iPhone 15,Móviles,1058.92,2,2117.84,bizum,11.64,727.06
982,2189,2024-12-23,Auriculares Sony WH-1000XM5,Accesorios,44.15,2,88.3,transferencia,3.47,10.08
983,3059,2024-09-23,Samsung Galaxy Watch 6,Relojes inteligentes,693.62,3,2080.86,transferencia,9.47,409.71
984,4723,2024-04-13,Huawei Watch GT 4,Relojes inteligentes,599.41,1,599.41,bizum,8.21,310.26
985,1367,2024-01-25,Ratón Logitech MX Master 3,Accesorios,119.44,1,119.44,bizum,7.69,26.4
986,922,2023-11-17,Garmin Forerunner 255,Relojes inteligentes,538.86,3,1616.58,tarjeta,8.83,240.51
987,1461,2024-07-26,Xiaomi 13,Móviles,750.13,4,3000.52,bizum,17.9,439.15
988,3909,2024-03-12,HP Spectre x360,Portátiles,872.15,2,1744.3,bizum,17.48,667.38
989,3346,2023-03-13,Cargador inalámbrico Belkin,Accesorios,219.57,2,439.14,transferencia,6.33,46.43
990,3690,2024-07-04,Powerbank Anker 20000 mAh,Accesorios,168.01,2,336.02,paypal,9.85,66.27
991,3065,2024-12-22,MacBook Air M2,Portátiles,1129.72,2,2259.44,tarjeta,18.15,887.25
992,4526,2024-04-03,Cargador inalámbrico Belkin,Accesorios,73.38,4,293.52,transferencia,7.32,28.95
993,2565,2024-10-07,Samsung Galaxy Watch 6,Relojes inteligentes,385.64,2,771.28,bizum,6.57,177.63
994,1685,2024-02-19,Ratón Logitech MX Master 3,Accesorios,84.65,1,84.65,paypal,3.03,22.93
995,3118,2023-01-15,HP Spectre x360,Portátiles,1493.72,4,5974.88,paypal,22.72,1069.66
996,1915,2024-05-09,Samsung Galaxy Watch 6,Relojes inteligentes,587.56,2,1175.12,bizum,11.65,313.84
997,3358,2023-05-06,Auriculares Sony WH-1000XM5,Accesorios,52.05,1,52.05,bizum,9.42,13.79
998,8,2024-09-04,HP Spectre x360,Portátiles,1982.77,4,7931.08,tarjeta,23.33,1390.46
999,3818,2023-05-04,Lenovo ThinkPad X1 Carbon,Portátiles,1603.07,1,1603.07,bizum,9.02,1037.52
1000,2336,2023-11-13,Auriculares Sony WH-1000XM5,Accesorios,79.36,4,317.44,paypal,7.34,17.29
1001,4182,2023-03-14,Huawei Watch GT 4,Relojes inteligentes,184.02,4,736.08,transferencia,9.86,94.1
1002,4015,2024-05-19,Auriculares Sony WH-1000XM5,Accesorios,171.75,2,343.5,transferencia,4.67,63.06
1003,1636,2024-11-17,Lenovo ThinkPad X1 Carbon,Portátiles,1930.15,2,3860.3,transferencia,18.11,1332.45
1004,195,2024-06-08,MacBook Air M2,Portátiles,1414.46,2,2828.92,tarjeta,21.97,940.94
1005,80,2024-09-17,OnePlus 11,Móviles,1362.31,2,2724.62,paypal,9.83,826.68
1006,2172,2024-09-05,Fitbit Versa 4,Relojes inteligentes,360.83,3,1082.49,paypal,6.55,172.5
1007,2929,2024-05-12,Lenovo ThinkPad X1 Carbon,Portátiles,1121.59,1,1121.59,bizum,20.95,740.62
1008,4845,2024-11-09,Samsung Galaxy S23,Móviles,762.53,4,3050.12,paypal,11.91,386.48
1009,831,2024-09-03,Samsung Galaxy S23,Móviles,1212.03,2,2424.06,paypal,9.37,682.25
1010,4643,2024-01-12,Xiaomi 13,Móviles,584.05,4,2336.2,tarjeta,8.79,372.09
1011,3143,2023-06-14,Cargador inalámbrico Belkin,Accesorios,33.15,4,132.6,bizum,4.13,7.05
1012,217,2023-05-01,Xiaomi 13,Móviles,1001.22,3,3003.66,bizum,8.97,619.27
1013,4649,2023-03-17,MacBook Air M2,Portátiles,1070.03,4,4280.12,tarjeta,19.44,658.16
1014,743,2023-01-19,Cargador inalámbrico Belkin,Accesorios,244.03,1,244.03,tarjeta,4.25,87.42
1015,2517,2023-06-08,Auriculares Sony WH-1000XM5,Accesorios,117.98,3,353.94,tarjeta,5.6,43.7
1016,1441,2024-10-08,Auriculares Sony WH-1000XM5,Accesorios,66.83,4,267.32,bizum,8.08,22.5
1017,4716,2024-10-03,Cargador inalámbrico Belkin,Accesorios,262.03,2,524.06,paypal,4.81,88.47
1018,859,2023-10-16,iPhone 15,Móviles,1278.6,1,1278.6,transferencia,13.57,692.21
1019,3263,2023-06-04,MacBook Air M2,Portátiles,2318.0,2,4636.0,transferencia,23.82,1711.21
1020,2715,2024-02-21,Asus ZenBook 14,Portátiles,1140.46,2,2280.92,transferencia,10.32,804.22
1021,1801,2023-01-15,iPhone 15,Móviles,1353.91,4,5415.64,paypal,14.69,732.11
1022,105,2023-05-06,Lenovo ThinkPad X1 Carbon,Portátiles,1186.32,1,1186.32,tarjeta,16.6,724.42
1023,1887,2024-07-02,Asus ZenBook 14,Portátiles,1390.97,1,1390.97,bizum,25.24,1065.62
1024,221,2023-04-17,Ratón Logitech MX Master 3,Accesorios,257.98,3,773.94,bizum,3.27,67.5
1025,1248,2024-04-22,Ratón Logitech MX Master 3,Accesorios,30.78,1,30.78,tarjeta,3.31,10.63
1026,4842,2023-11-08,Teclado Keychron K6,Accesorios,146.92,4,587.68,transferencia,6.95,55.41
1027,577,2024-06-06,Fitbit Versa 4,Relojes inteligentes,428.86,2,857.72,bizum,7.99,225.23
1028,4469,2024-09-26,OnePlus 11,Móviles,821.27,4,3285.08,tarjeta,9.84,483.99
1029,1407,2023-01-16,Asus ZenBook 14,Portátiles,1295.64,2,2591.28,paypal,24.82,915.68
1030,2253,2024-12-09,Samsung Galaxy Watch 6,Relojes inteligentes,601.15,3,1803.45,bizum,6.23,266.13
1031,3851,2024-07-14,Dell XPS 13,Portátiles,1913.6,3,5740.8,transferencia,17.12,1381.45
1032,3865,2023-05-05,Dell XPS 13,Portátiles,1495.35,2,2990.7,tarjeta,16.06,915.07
1033,3132,2024-05-07,Garmin Forerunner 255,Relojes inteligentes,215.37,1,215.37,paypal,9.59,96.15
1034,1664,2024-12-23,Huawei Watch GT 4,Relojes inteligentes,643.24,2,1286.48,tarjeta,5.19,315.97
1035,388,2024-01-03,Powerbank Anker 20000 mAh,Accesorios,73.09,1,73.09,bizum,8.61,15.92
1036,4313,2023-06-08,Garmin Forerunner 255,Relojes inteligentes,630.76,2,1261.52,bizum,9.9,293.36
1037,1448,2023-10-09,Asus ZenBook 14,Portátiles,1025.8,1,1025.8,bizum,11.01,645.25
1038,4693,2024-01-03,HP Spectre x360,Portátiles,1624.82,1,1624.82,transferencia,11.53,1253.72
1039,1964,2024-08-27,MacBook Air M2,Portátiles,943.37,1,943.37,bizum,13.6,648.82
1040,1043,2024-11-03,Apple Watch Series 9,Relojes inteligentes,182.08,2,364.16,transferencia,4.91,103.72
1041,3307,2024-01-25,HP Spectre x360,Portátiles,854.26,3,2562.78,bizum,19.07,637.65
1042,1588,2023-07-22,Samsung Galaxy Watch 6,Relojes inteligentes,336.73,1,336.73,paypal,5.64,183.27
1043,3062,2024-09-03,Teclado Keychron K6,Accesorios,32.83,4,131.32,transferencia,3.15,7.58
1044,4803,2023-09-19,HP Spectre x360,Portátiles,859.92,1,859.92,bizum,18.05,669.7
1045,3387,2024-05-21,Fitbit Versa 4,Relojes inteligentes,260.01,2,520.02,tarjeta,9.57,110.71
1046,3139,2024-08-18,Huawei Watch GT 4,Relojes inteligentes,481.88,1,481.88,tarjeta,8.17,252.63
1047,2734,2023-10-01,Dell XPS 13,Portátiles,2070.65,3,6211.95,bizum,12.75,1311.19
1048,4676,2024-04-20,Asus ZenBook 14,Portátiles,1247.85,4,4991.4,bizum,11.79,801.33
1049,491,2023-11-25,Fitbit Versa 4,Relojes inteligentes,267.97,1,267.97,paypal,7.04,121.78
1050,2415,2024-12-05,Garmin Forerunner 255,Relojes inteligentes,694.1,1,694.1,bizum,5.58,286.87
1051,4965,2023-12-18,Fitbit Versa 4,Relojes inteligentes,611.83,2,1223.66,paypal,9.13,349.02
1052,169,2023-06-25,Asus ZenBook 14,Portátiles,872.32,1,872.32,bizum,9.8,625.5
1053,1730,2024-10-26,Samsung Galaxy S23,Móviles,1213.57,1,1213.57,paypal,8.07,726.45
1054,3117,2024-05-25,Samsung Galaxy S23,Móviles,1265.77,2,2531.54,bizum,13.01,637.97
1055,3833,2023-01-01,Lenovo ThinkPad X1 Carbon,Portátiles,2142.38,1,2142.38,bizum,18.34,1509.17
1056,1328,2023-07-11,Samsung Galaxy Watch 6,Relojes inteligentes,663.12,1,663.12,bizum,14.0,334.06
1057,863,2024-03-24,Teclado Keychron K6,Accesorios,33.62,4,134.48,paypal,3.54,12.35
1058,3141,2023-11-10,MacBook Air M2,Portátiles,1768.57,1,1768.57,bizum,10.85,1346.85
1059,1951,2024-10-27,Garmin Forerunner 255,Relojes inteligentes,536.08,1,536.08,tarjeta,11.67,299.4
1060,592,2024-12-08,Google Pixel 8,Móviles,866.79,1,866.79,transferencia,13.03,540.76
1061,3951,2024-09-10,Xiaomi 13,Móviles,1170.07,1,1170.07,paypal,14.0,719.18
1062,2974,2024-07-18,Apple Watch Series 9,Relojes inteligentes,662.03,2,1324.06,paypal,8.04,305.32
1063,1854,2024-10-22,Samsung Galaxy S23,Móviles,712.71,1,712.71,bizum,7.8,413.34
1064,7,2023-11-05,Teclado Keychron K6,Accesorios,66.06,1,66.06,paypal,4.66,21.74
1065,4242,2024-06-16,MacBook Air M2,Portátiles,2389.11,1,2389.11,paypal,16.97,1685.77
1066,332,2023-03-24,Samsung Galaxy Watch 6,Relojes inteligentes,246.18,2,492.36,tarjeta,7.7,142.84
1067,1895,2023-07-12,Dell XPS 13,Portátiles,2326.98,1,2326.98,transferencia,11.91,1549.8
1068,4269,2024-05-13,OnePlus 11,Móviles,849.08,3,2547.24,tarjeta,13.13,516.66
1069,920,2023-10-02,iPhone 15,Móviles,827.47,1,827.47,transferencia,7.33,485.43
1070,3572,2024-03-19,OnePlus 11,Móviles,1301.79,2,2603.58,paypal,6.63,803.03
1071,3197,2023-06-25,MacBook Air M2,Portátiles,880.3,1,880.3,tarjeta,17.48,589.09
1072,2701,2024-08-18,Huawei Watch GT 4,Relojes inteligentes,490.51,4,1962.04,paypal,12.44,258.54
1073,2336,2024-10-05,Ratón Logitech MX Master 3,Accesorios,106.77,3,320.31,paypal,7.41,40.03
1074,3961,2023-12-02,Huawei Watch GT 4,Relojes inteligentes,201.81,1,201.81,paypal,6.03,92.16
1075,906,2024-06-26,HP Spectre x360,Portátiles,2187.56,2,4375.12,paypal,13.95,1595.25
1076,4407,2024-12-21,Auriculares Sony WH-1000XM5,Accesorios,175.67,1,175.67,paypal,5.16,35.21
1077,3710,2024-01-14,OnePlus 11,Móviles,353.27,1,353.27,paypal,8.84,190.47
1078,4037,2024-04-17,MacBook Air M2,Portátiles,1935.55,2,3871.1,bizum,24.64,1184.03
1079,2459,2024-11-21,Samsung Galaxy S23,Móviles,430.4,3,1291.2,tarjeta,8.31,254.43
1080,475,2023-10-16,Asus ZenBook 14,Portátiles,2356.49,2,4712.98,tarjeta,15.25,1523.11
1081,2986,2023-12-16,Samsung Galaxy S23,Móviles,1446.08,3,4338.24,paypal,7.67,942.08
1082,2500,2024-01-13,Google Pixel 8,Móviles,716.45,3,2149.35,transferencia,6.22,441.3
1083,2893,2024-04-17,Lenovo ThinkPad X1 Carbon,Portátiles,2013.54,2,4027.08,tarjeta,20.19,1441.07
1084,1054,2024-05-18,Dell XPS 13,Portátiles,1192.74,1,1192.74,bizum,21.36,823.09
1085,4710,2024-11-27,HP Spectre x360,Portátiles,1554.13,3,4662.39,paypal,20.84,1151.8
1086,3404,2023-04-08,Cargador inalámbrico Belkin,Accesorios,49.85,3,149.55,bizum,4.03,18.96
1087,3087,2023-02-24,Apple Watch Series 9,Relojes inteligentes,600.49,1,600.49,bizum,9.1,333.05
1088,799,2024-06-25,Auriculares Sony WH-1000XM5,Accesorios,294.46,3,883.38,transferencia,8.01,70.39
1089,3328,2024-04-17,Samsung Galaxy S23,Móviles,366.69,1,366.69,tarjeta,14.49,202.9
1090,1970,2023-12-08,Ratón Logitech MX Master 3,Accesorios,238.19,4,952.76,paypal,3.11,56.46
1091,641,2024-03-27,iPhone 15,Móviles,390.64,1,390.64,transferencia,7.43,236.87
1092,3942,2024-10-23,Fitbit Versa 4,Relojes inteligentes,474.56,2,949.12,tarjeta,10.81,215.57
1093,3433,2023-02-14,Cargador inalámbrico Belkin,Accesorios,274.19,1,274.19,bizum,8.62,78.94
1094,1276,2024-01-03,Ratón Logitech MX Master 3,Accesorios,241.42,2,482.84,transferencia,8.16,68.17
1095,2341,2024-01-04,Asus ZenBook 14,Portátiles,1798.12,2,3596.24,bizum,8.17,1321.22
1096,2425,2024-10-10,OnePlus 11,Móviles,935.53,1,935.53,tarjeta,12.25,619.22
1097,2648,2023-04-18,Fitbit Versa 4,Relojes inteligentes,353.89,2,707.78,transferencia,10.15,168.36
1098,2042,2024-06-06,Garmin Forerunner 255,Relojes inteligentes,159.55,1,159.55,tarjeta,8.78,81.14
1099,4160,2023-04-20,Google Pixel 8,Móviles,1434.64,4,5738.56,transferencia,14.45,780.46
1100,3889,2024-09-05,iPhone 15,Móviles,972.4,1,972.4,paypal,11.76,501.02
1101,4050,2024-05-12,MacBook Air M2,Portátiles,1976.78,1,1976.78,transferencia,23.18,1450.09
1102,2355,2024-10-18,HP Spectre x360,Portátiles,1820.87,1,1820.87,tarjeta,22.72,1305.11
1103,2530,2024-05-24,Dell XPS 13,Portátiles,2480.53,2,4961.06,paypal,11.67,1728.29
1104,1374,2024-04-08,Lenovo ThinkPad X1 Carbon,Portátiles,1403.08,1,1403.08,transferencia,24.18,907.83
1105,4086,2024-03-24,Apple Watch Series 9,Relojes inteligentes,534.98,1,534.98,transferencia,11.76,263.43
1106,1008,2024-09-24,Fitbit Versa 4,Relojes inteligentes,287.43,2,574.86,paypal,8.94,135.4
1107,1029,2024-05-21,Samsung Galaxy S23,Móviles,1048.37,2,2096.74,paypal,12.12,585.69
1108,2995,2024-12-14,Apple Watch Series 9,Relojes inteligentes,161.52,2,323.04,bizum,5.18,78.7
1109,4779,2024-12-08,iPhone 15,Móviles,1300.85,2,2601.7,paypal,7.51,856.69
1110,744,2024-11-24,Powerbank Anker 20000 mAh,Accesorios,101.7,4,406.8,bizum,6.6,31.15
1111,1565,2024-11-23,Google Pixel 8,Móviles,696.42,1,696.42,tarjeta,5.99,481.49
1112,3135,2023-06-09,Ratón Logitech MX Master 3,Accesorios,80.03,4,320.12,bizum,6.92,31.89
1113,3344,2024-11-23,Lenovo ThinkPad X1 Carbon,Portátiles,2201.19,4,8804.76,tarjeta,19.99,1406.07
1114,81,2024-08-09,Google Pixel 8,Móviles,893.42,2,1786.84,bizum,7.38,505.88
1115,2244,2024-05-26,Samsung Galaxy S23,Móviles,846.88,1,846.88,tarjeta,7.04,496.47
1116,479,2023-08-09,Xiaomi 13,Móviles,595.11,1,595.11,transferencia,12.79,301.55
1117,2579,2024-04-18,Fitbit Versa 4,Relojes inteligentes,598.23,1,598.23,paypal,11.43,289.36
1118,3269,2024-10-18,Huawei Watch GT 4,Relojes inteligentes,665.57,3,1996.71,bizum,10.12,308.1
1119,4608,2023-02-22,Huawei Watch GT 4,Relojes inteligentes,179.48,1,179.48,paypal,6.3,88.54
1120,3750,2024-01-05,Fitbit Versa 4,Relojes inteligentes,229.96,1,229.96,bizum,11.8,107.85
1121,2390,2024-03-25,MacBook Air M2,Portátiles,992.12,1,992.12,paypal,10.34,656.96
1122,2756,2024-08-26,iPhone 15,Móviles,1177.45,2,2354.9,tarjeta,16.38,711.86
1123,3098,2024-06-22,Auriculares Sony WH-1000XM5,Accesorios,138.8,2,277.6,transferencia,7.91,48.6
1124,2677,2023-11-24,Google Pixel 8,Móviles,1091.66,2,2183.32,transferencia,8.66,639.16
1125,3983,2024-10-07,Google Pixel 8,Móviles,1185.39,1,1185.39,transferencia,7.81,698.05
1126,1040,2023-03-15,Auriculares Sony WH-1000XM5,Accesorios,241.14,1,241.14,paypal,8.96,85.77
1127,4539,2024-01-22,Xiaomi 13,Móviles,639.9,2,1279.8,bizum,12.16,338.25
1128,2849,2024-11-10,Samsung Galaxy S23,Móviles,1447.75,4,5791.0,transferencia,13.05,941.56
1129,2807,2024-09-24,Garmin Forerunner 255,Relojes inteligentes,548.3,1,548.3,transferencia,10.17,306.02
1130,3906,2024-03-16,Fitbit Versa 4,Relojes inteligentes,361.44,1,361.44,bizum,10.88,145.31
1131,4277,2024-01-20,Huawei Watch GT 4,Relojes inteligentes,187.09,2,374.18,bizum,8.34,89.98
1132,1408,2023-08-04,Samsung Galaxy Watch 6,Relojes inteligentes,272.76,4,1091.04,paypal,7.53,111.48
1133,135,2024-12-24,Teclado Keychron K6,Accesorios,167.13,2,334.26,tarjeta,3.89,38.9
1134,620,2024-10-20,Cargador inalámbrico Belkin,Accesorios,21.84,2,43.68,paypal,5.1,5.4
1135,3233,2024-05-19,HP Spectre x360,Portátiles,1990.27,4,7961.08,paypal,20.29,1475.87
1136,790,2023-12-23,Garmin Forerunner 255,Relojes inteligentes,666.77,2,1333.54,transferencia,8.05,321.03
1137,1480,2024-03-21,Auriculares Sony WH-1000XM5,Accesorios,81.95,2,163.9,paypal,9.86,21.29
1138,4847,2023-11-27,HP Spectre x360,Portátiles,748.45,1,748.45,paypal,9.95,475.29
1139,4580,2024-09-14,Fitbit Versa 4,Relojes inteligentes,503.22,1,503.22,paypal,6.88,245.57
1140,4682,2024-07-20,Xiaomi 13,Móviles,1301.46,1,1301.46,tarjeta,9.89,773.16
1141,4086,2023-12-07,Huawei Watch GT 4,Relojes inteligentes,690.94,2,1381.88,paypal,8.22,289.57
1142,2537,2024-12-07,Ratón Logitech MX Master 3,Accesorios,151.15,4,604.6,tarjeta,5.11,40.95
1143,316,2024-04-19,MacBook Air M2,Portátiles,1433.22,1,1433.22,transferencia,23.06,1025.92
1144,763,2024-04-06,Auriculares Sony WH-1000XM5,Accesorios,168.06,2,336.12,paypal,5.48,37.07
1145,261,2024-01-17,Xiaomi 13,Móviles,683.04,1,683.04,transferencia,10.01,404.58
1146,369,2023-11-01,MacBook Air M2,Portátiles,1382.28,2,2764.56,bizum,14.5,1011.2
1147,545,2023-04-10,Samsung Galaxy Watch 6,Relojes inteligentes,302.34,4,1209.36,bizum,8.12,151.4
1148,2079,2023-05-05,Auriculares Sony WH-1000XM5,Accesorios,116.5,2,233.0,transferencia,3.02,29.85
1149,415,2023-11-04,Samsung Galaxy S23,Móviles,963.88,1,963.88,paypal,10.25,498.96
1150,2220,2023-11-04,Cargador inalámbrico Belkin,Accesorios,160.69,1,160.69,paypal,2.99,63.28
1151,2035,2024-12-22,Google Pixel 8,Móviles,1417.43,2,2834.86,paypal,8.29,709.36
1152,3658,2024-02-15,Asus ZenBook 14,Portátiles,1036.13,1,1036.13,bizum,14.02,652.43
1153,3122,2023-11-07,HP Spectre x360,Portátiles,1190.73,2,2381.46,transferencia,20.02,885.88
1154,4221,2023-02-19,Apple Watch Series 9,Relojes inteligentes,222.28,1,222.28,transferencia,8.98,113.76
1155,1113,2023-11-17,Samsung Galaxy Watch 6,Relojes inteligentes,258.8,1,258.8,paypal,5.18,143.33
